Age,Height_cm,Weight_kg,Training_Intensity,Training_Hours_Per_Week,Recovery_Days_Per_Week,Match_Count_Per_Week,Rest_Between_Events_Days,Fatigue_Score,Performance_Score,Team_Contribution_Score,Load_Balance_Score,ACL_Risk_Score,Gender_Female,Gender_Male,Position_Center,Position_Forward,Position_Guard,sleep_hours,sleep_quality,sleep_deficit,meals_per_day,hydration_liters,Injury_Indicator
-1.1324826423286949,1.811091299166245,-0.20339760150027275,-1.4924636255248456,-0.2622283023807516,-0.71288591695859,-1.104162326160183,0.31378103286426645,-0.4003309888857616,-0.00974704294628889,-0.5107499517594459,0.4345774305548944,-1.0366799426236386,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,-0.17502800211970126,-2.1509400640141543,-0.12555039196620105,0.08111544727993895,-0.2836802786638488,0
1.7063552481448512,-1.3947422808002972,-0.8671160906064272,0.3721760678260952,-0.00885446215831114,-0.71288591695859,0.7671287231864596,-1.0279033835208728,0.4731184414104452,0.13824887444226766,0.4337956569245617,-0.8430527393588609,0.426868211668557,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.8037924356020735,-0.34112086704758604,0.8946410147926537,0.08111544727993895,0.32612036582330434,1
0.5708200919554327,-1.6952891789221605,1.1240393767120362,1.3044959145015655,-1.529097503492954,0.5870825198482508,-1.104162326160183,0.31378103286426645,0.4731184414104452,-0.15774296033484544,-1.6006102694717623,1.2011555325031475,-0.6062246031259341,-0.978720969859186,1.449137674618944,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,0.03456014237442187,1.0366075156837693,-0.46561419421915257,1.2416903083621436,-1.4342450743475157,0
-0.5647150642339858,0.40853910793088266,-0.7722991635912624,-0.09398385551163997,1.5113885791763317,-0.71288591695859,-0.16851680148686168,-1.0279033835208728,0.9098431565585485,1.4702121309392766,-1.019351433358527,-1.013403428680695,0.6851414153671798,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.47071867725432165,-0.8094066887574527,0.3542176575087567,0.08111544727993895,1.4339433039516962,1
1.1385876700501418,-1.1943776820523884,0.8395885956665414,-1.0263037021871104,-0.2622283023807516,1.8870509566550915,1.702774247859781,-1.0279033835208728,-1.2737804191819684,0.13824887444226766,1.523655974636878,1.2011555325031475,-1.0366799426236386,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,1.3968830815862279,1.4919714556406152,-1.1457417987250558,0.08111544727993895,0.09984131989737317,0
-0.5647150642339858,-0.9940130833044795,0.9344055226817064,-0.09398385551163997,0.7512670585090103,0.5870825198482508,-1.104162326160183,1.6554654492494056,-1.2737804191819684,-1.119716423360463,1.2330265565802605,0.26422674123306034,-0.3479513994273113,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,1.3968830815862279,0.8342235423696152,-1.1457417987250558,-2.2400342748844704,0.7390439841660769,0
-1.1324826423286949,-1.4949245801742517,-2.2893699958339013,1.7706558378393007,-1.2757236632705136,0.5870825198482508,0.7671287231864596,-1.0279033835208728,1.3465678717066518,-1.119716423360463,0.5791103659528706,0.9456294985203965,-0.08967819572868856,-0.978720969859186,1.449137674618944,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,-1.118174652343259,0.37885960241276934,1.4047367181720811,-1.0794594138022657,-1.1785640086400342,0
-1.1324826423286949,0.709086006052746,-0.6774822365760974,1.7706558378393007,1.5113885791763317,1.8870509566550915,-1.104162326160183,-1.0279033835208728,0.9098431565585485,-1.415708258137576,-0.6560646607877547,1.0308048431813135,0.5990503474676387,-0.978720969859186,1.449137674618944,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,0.03456014237442187,1.6437594356262308,-0.46561419421915257,-1.0794594138022657,1.5060871812885215,0
0.003052513860723484,1.0096329041746093,0.46032088760588175,0.8383359911638304,1.5113885791763317,-0.71288591695859,0.7671287231864596,0.31378103286426645,0.4731184414104452,-0.7497266298890716,1.0150544930377972,-1.865156875289865,1.373869958563507,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,-0.4859196129294823,-1.0403561783129665,0.37888168607761713,0.08111544727993895,1.473594764959395,1
0.003052513860723484,-0.19255468831284395,0.9344055226817064,-0.5601437788493752,-0.00885446215831114,-0.71288591695859,0.7671287231864596,0.31378103286426645,0.4731184414104452,1.4702121309392766,-1.3099808514151445,-0.5875267053761098,0.8573235511662616,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,0.3061759662199452,-0.5143199551909753,-0.9063199890622681,1.2416903083621436,-0.1918421800842862,1
0.5708200919554327,-0.09237238893888951,-0.3930314555306026,0.3721760678260952,-0.5156021426031921,-0.71288591695859,0.7671287231864596,-1.0279033835208728,0.4731184414104452,0.13824887444226766,1.0877118475519516,0.17905139657214333,0.6420958814174093,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,-1.1306488995889101,-0.5198228074302207,1.42497660320393,0.08111544727993895,0.07396505683439762,1
1.7063552481448512,1.7109089997922904,-1.4360176526974169,0.3721760678260952,-0.2622283023807516,0.5870825198482508,-0.16851680148686168,0.31378103286426645,0.036393726262341816,1.1742202961621635,0.7970824294953338,1.2011555325031475,-0.8214522728747864,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,-0.5942042911079494,-0.17769632420115403,0.5545772125397022,1.2416903083621436,-0.2836802786638488,0
-1.7002502204234042,-0.9940130833044795,-2.099736141803571,0.3721760678260952,-0.7689759828256326,1.8870509566550915,-1.104162326160183,0.31378103286426645,-0.4003309888857616,-1.6377021342204108,1.8142853926934959,1.2011555325031475,-1.3810442142218025,-0.978720969859186,1.449137674618944,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,1.1872949370921038,1.7955474156118458,-1.1457417987250558,-2.2400342748844704,-1.3064045414937748,0
0.5708200919554327,1.1098152035485638,-0.8671160906064272,1.3044959145015655,-0.2622283023807516,0.5870825198482508,0.7671287231864596,0.31378103286426645,-0.4003309888857616,-0.9717205059719064,-0.0021484701603648924,0.7752788091985625,-0.7784067389250159,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,0.7681186481038557,0.12587963577007702,-1.1457417987250558,-1.0794594138022657,-0.5393613443713305,0
0.5708200919554327,-1.3947422808002972,-0.7722991635912624,-0.09398385551163997,0.7512670585090103,-0.71288591695859,-0.16851680148686168,-1.0279033835208728,0.9098431565585485,0.13824887444226766,0.7244250749811794,-1.268929462663446,0.8573235511662616,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.8497419245280975,-0.5645750812091945,0.9691956035241832,0.08111544727993895,0.7705059877567232,1
0.003052513860723484,0.007809910435064932,-0.10858067448510783,0.8383359911638304,0.4978932182865698,-0.71288591695859,-1.104162326160183,0.31378103286426645,0.036393726262341816,-0.601730712500515,0.651767720467025,-1.183754118002529,1.0725512209151138,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,-0.49064213349484787,-1.3106897037470193,0.3865441342735888,0.08111544727993895,0.8402644231190497,1
0.003052513860723484,-0.7936484845565706,-0.10858067448510783,-0.09398385551163997,-0.2622283023807516,-0.71288591695859,-0.16851680148686168,-1.0279033835208728,0.9098431565585485,0.508238667913659,1.3783412656085692,-0.24682532673244176,0.9434146190658025,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-1.13201526875828,-0.4526330692465218,1.4271935830628755,0.08111544727993895,0.1336102486083227,1
0.003052513860723484,-0.49310158643470725,-0.013763747469942906,0.8383359911638304,-0.00885446215831114,-0.71288591695859,-1.104162326160183,0.31378103286426645,0.4731184414104452,-0.37973683641768025,0.5791103659528706,-0.8430527393588609,1.1586422888146548,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,-0.8915794889626194,-1.132137661980309,1.037078456692938,0.08111544727993895,0.2551434265451681,1
-1.1324826423286949,1.1098152035485638,1.0292224496968714,-1.0263037021871104,1.2580147389538912,-0.71288591695859,-1.104162326160183,-1.0279033835208728,-0.4003309888857616,-0.8237245885833498,-0.2927778882169826,-1.694806185968031,0.7712324832667207,-0.978720969859186,1.449137674618944,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,0.24414828686854592,-0.6836562574865387,-0.8056779964721041,0.08111544727993895,1.2504061155810398,1
0.5708200919554327,-1.2945599814263427,-2.099736141803571,0.8383359911638304,-1.2757236632705136,-0.71288591695859,-0.16851680148686168,0.31378103286426645,-0.8370557040338649,-0.7497266298890716,-0.07480582467451932,0.34940208589397737,-0.7784067389250159,-0.978720969859186,1.449137674618944,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,0.9777067925979797,-0.8354442374721539,-1.1457417987250558,0.08111544727993895,-0.7950424100788117,0
1.1385876700501418,-1.2945599814263427,-1.0567499446367572,-0.09398385551163997,0.4978932182865698,-0.71288591695859,0.7671287231864596,-1.0279033835208728,0.9098431565585485,0.43424070921938074,0.9423971385236427,-0.7578773946979439,0.5990503474676387,-0.978720969859186,1.449137674618944,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.9704452000070983,-0.21731319682998204,1.165040721113481,0.08111544727993895,0.7405959547557212,1
-0.5647150642339858,0.709086006052746,1.0292224496968714,-0.5601437788493752,-1.7824713437153945,0.5870825198482508,-1.104162326160183,0.31378103286426645,1.3465678717066518,-0.8237245885833498,-1.1646661423868359,1.2011555325031475,-0.8214522728747864,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,-0.698998363355011,1.289587482326461,0.7246091136661781,0.08111544727993895,-2.0734477386162196,0
0.003052513860723484,0.8092683054267005,1.6929409388030259,0.8383359911638304,-0.00885446215831114,-0.71288591695859,-1.104162326160183,0.31378103286426645,0.9098431565585485,-1.4897062168318542,0.36113830241040723,-0.928228084019778,1.1586422888146548,-0.978720969859186,1.449137674618944,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,-0.09592645673945864,-0.3963190693495868,-0.25389530551565936,-2.2400342748844704,-0.4090517335404033,1
-1.7002502204234042,0.30835680855692826,-0.7722991635912624,-1.4924636255248456,0.7512670585090103,-0.71288591695859,-1.104162326160183,-1.0279033835208728,0.4731184414104452,1.1002223374678852,-0.8740367243302181,-0.7578773946979439,0.5990503474676387,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,-0.5265263724017665,-0.41556495682920186,0.4447675168656418,0.08111544727993895,0.7437753784582094,1
0.003052513860723484,1.1098152035485638,0.7447716686513766,0.8383359911638304,1.5113885791763317,-0.71288591695859,0.7671287231864596,0.31378103286426645,0.9098431565585485,-0.6757286711947933,1.0877118475519516,-2.035507564611699,1.5030065604128184,-0.978720969859186,1.449137674618944,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.6220430854327874,-0.8695268763719799,0.5997465911373927,0.08111544727993895,1.4852250942882597,1
1.1385876700501418,-0.2927369876867984,-0.7722991635912624,1.3044959145015655,0.24451937806412935,-0.71288591695859,0.7671287231864596,0.31378103286426645,0.036393726262341816,-1.119716423360463,1.160369202066106,0.6049281198767285,-0.5631790691761637,-0.978720969859186,1.449137674618944,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,-0.27982207436676376,-1.1390201974433847,0.04448150916027471,0.08111544727993895,0.09984131989737317,0
1.7063552481448512,-1.3947422808002972,-1.4360176526974169,0.3721760678260952,-1.2757236632705136,0.5870825198482508,0.7671287231864596,1.6554654492494056,-1.7105051343300717,-0.9717205059719064,-0.2201205337028282,1.2011555325031475,-0.9075433407743273,1.0217416718310184,-0.6900655593423541,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,2.025647515068599,0.6318395690554617,-1.1457417987250558,-1.0794594138022657,-1.6899261400549972,0
-1.7002502204234042,-1.8956537776700695,-1.3412007256822518,-0.5601437788493752,1.0046408987314508,-0.71288591695859,-1.104162326160183,-1.0279033835208728,-0.4003309888857616,0.36024275052510246,-1.4552955604434534,-1.43928015198528,-0.0466326617789181,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,0.13935421462148437,-0.5824642708294616,-0.6356460953456284,0.08111544727993895,0.48336291845859575,0
-1.7002502204234042,0.30835680855692826,-0.6774822365760974,-1.4924636255248456,0.7512670585090103,-0.71288591695859,-1.104162326160183,-1.0279033835208728,0.4731184414104452,1.026224378773607,-0.9466940788443725,-0.6727020500370269,0.5990503474676387,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,-0.5629950597302873,-0.3510038494010812,0.5039391866470809,0.08111544727993895,0.6646839426659155,1
0.5708200919554327,0.2081745091829738,-0.8671160906064272,-0.5601437788493752,1.0046408987314508,0.5870825198482508,-1.104162326160183,-1.0279033835208728,-1.2737804191819684,-1.3417102994432977,1.4509986201227236,0.26422674123306034,-0.4770880012766227,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,1.6064712260803509,0.8342235423696152,-1.1457417987250558,-1.0794594138022657,0.3555223856048549,0
1.7063552481448512,1.410362101670427,1.8825747928333556,-1.4924636255248456,0.24451937806412935,0.5870825198482508,0.7671287231864596,-1.0279033835208728,-2.147229849478175,1.7662039657163897,-1.0920087878726814,1.2011555325031475,-2.5432736308656048,1.0217416718310184,-0.6900655593423541,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,2.235235659562722,0.5812435757269229,-1.1457417987250558,1.2416903083621436,0.48336291845859575,0
0.003052513860723484,-0.7936484845565706,0.17587010656038696,-1.0263037021871104,1.5113885791763317,0.5870825198482508,1.702774247859781,-1.0279033835208728,0.4731184414104452,0.7302325439964938,0.4337956569245617,-0.16164998207152476,-0.5631790691761637,-0.978720969859186,1.449137674618944,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,-0.27982207436676376,0.4800515890698459,0.04448150916027471,2.402265169444348,1.5060871812885215,0
1.1385876700501418,-0.09237238893888951,0.5551378146210467,-1.4924636255248456,-0.7689759828256326,-0.71288591695859,-0.16851680148686168,0.31378103286426645,-1.2737804191819684,0.508238667913659,-1.382638205929299,0.6049281198767285,-1.16581654447295,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,1.0825008648450412,-0.48127228417238466,-1.1457417987250558,0.08111544727993895,-1.3064045414937748,0
1.1385876700501418,-1.9958360770440238,-1.246383798667087,-0.09398385551163997,0.7512670585090103,-0.71288591695859,-0.16851680148686168,-1.0279033835208728,0.9098431565585485,0.508238667913659,0.7244250749811794,-1.3541048073243631,0.5990503474676387,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.8207424506151072,-0.10923912217945998,0.9221429833199741,0.08111544727993895,0.9016754615613106,1
0.003052513860723484,-1.3947422808002972,0.3655039605907168,-0.09398385551163997,-0.2622283023807516,-0.71288591695859,-1.104162326160183,0.31378103286426645,0.9098431565585485,0.43424070921938074,1.2330265565802605,-0.8430527393588609,1.2016878227644252,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.9834718388239663,-0.6834371030401917,1.1861768800185188,0.08111544727993895,0.02659182399339862,1
-1.1324826423286949,0.8092683054267005,0.8395885956665414,-1.0263037021871104,0.7512670585090103,-0.71288591695859,-1.104162326160183,-1.0279033835208728,-0.4003309888857616,-0.4537347951119585,-0.6560646607877547,-1.183754118002529,0.6851414153671798,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.12362534486458467,-0.3285241050931849,-0.20895292942494714,0.08111544727993895,0.7672392688968798,1
0.003052513860723484,0.5087214073048372,-0.29821452851543767,0.3721760678260952,0.4978932182865698,-0.71288591695859,0.7671287231864596,-1.0279033835208728,-0.4003309888857616,-0.6757286711947933,0.7244250749811794,-1.013403428680695,0.7712324832667207,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,-0.2093423642808458,-1.221233399471805,-0.06987418710943799,0.08111544727993895,1.116472849180155,1
-1.1324826423286949,-1.795471478296115,1.503307084772696,0.3721760678260952,-1.7824713437153945,1.8870509566550915,1.702774247859781,-1.0279033835208728,0.9098431565585485,-0.7497266298890716,0.2158235933820984,1.2011555325031475,-0.4770880012766227,-0.978720969859186,1.449137674618944,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,-0.0702339298726397,1.6437594356262308,-0.2955822930926768,0.08111544727993895,-0.6672018772250714,0
0.003052513860723484,0.30835680855692826,0.3655039605907168,0.8383359911638304,1.0046408987314508,-0.71288591695859,-0.16851680148686168,0.31378103286426645,0.9098431565585485,-0.5277327538062367,0.9423971385236427,-1.609630841307114,1.459961026463048,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,-0.8010137480408583,-1.0338034471438229,0.8901325009183582,0.08111544727993895,1.0082841717148117,1
0.003052513860723484,-1.0941953826784339,0.17587010656038696,0.3721760678260952,-0.00885446215831114,-0.71288591695859,-1.104162326160183,0.31378103286426645,0.9098431565585485,0.13824887444226766,1.0150544930377972,-0.928228084019778,1.2447333567141956,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.9565051862313491,-0.8657151998425855,1.1424225806672168,0.08111544727993895,0.1910778088778413,1
-0.5647150642339858,1.0096329041746093,0.2706870335755519,-0.09398385551163997,1.0046408987314508,1.8870509566550915,1.702774247859781,1.6554654492494056,-1.7105051343300717,1.1742202961621635,-0.2201205337028282,0.6901034645376455,-1.8545450876692775,-0.978720969859186,1.449137674618944,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,2.025647515068599,1.3401834756550002,-1.1457417987250558,1.2416903083621436,1.1225655827272996,0
0.5708200919554327,0.9094506048006549,0.6499547416362116,-0.09398385551163997,-0.5156021426031921,0.5870825198482508,1.702774247859781,-1.0279033835208728,-2.147229849478175,0.5822366266079373,-0.8013793698160636,0.4345774305548944,-0.8214522728747864,-0.978720969859186,1.449137674618944,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,2.235235659562722,0.5812435757269229,-1.1457417987250558,0.08111544727993895,-0.2836802786638488,0
1.1385876700501418,-0.19255468831284395,0.3655039605907168,0.8383359911638304,-1.2757236632705136,-0.71288591695859,1.702774247859781,0.31378103286426645,0.4731184414104452,-0.2317409190291237,-0.14746317918867374,0.008700707250309287,0.3838226777187865,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.6109643955393422,-0.8044109101748885,0.5817710447712563,0.08111544727993895,-0.8052654152319189,1
0.5708200919554327,0.30835680855692826,-0.29821452851543767,1.3044959145015655,1.2580147389538912,-0.71288591695859,-0.16851680148686168,0.31378103286426645,0.9098431565585485,1.6182080483278332,-1.4552955604434534,-0.6727020500370269,0.6851414153671798,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,-0.5939084716749482,-0.6404757111491938,-0.6330602641579999,0.6296541453158794,1.2416903083621436,1.3003633357114426,1
-1.7002502204234042,0.6089037066787916,0.9344055226817064,0.8383359911638304,-1.2757236632705136,0.5870825198482508,-0.16851680148686168,1.6554654492494056,-0.8370557040338649,-0.2317409190291237,1.523655974636878,1.2011555325031475,-1.4671352821213433,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,0.8729127203509182,0.884819535698154,-1.1457417987250558,0.08111544727993895,-1.4342450743475157,0
0.003052513860723484,1.0096329041746093,0.46032088760588175,0.8383359911638304,1.5113885791763317,-0.71288591695859,0.7671287231864596,0.31378103286426645,0.4731184414104452,-0.7497266298890716,1.0150544930377972,-1.865156875289865,1.3308244246137366,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,-0.4713496598462763,-1.0509080334874228,0.3552414479521198,0.08111544727993895,1.4713729902374675,1
0.003052513860723484,1.3101798022964726,-0.013763747469942906,-0.5601437788493752,-1.022349823048073,0.5870825198482508,1.702774247859781,-1.0279033835208728,1.3465678717066518,-0.15774296033484544,0.651767720467025,1.2011555325031475,-0.0466326617789181,1.0217416718310184,-0.6900655593423541,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,-1.4325568690844446,0.12587963577007702,1.9148324215515087,-1.0794594138022657,-1.6899261400549972,0
-1.1324826423286949,-0.6934661851826162,0.3655039605907168,-1.4924636255248456,-1.529097503492954,1.8870509566550915,1.702774247859781,1.6554654492494056,0.036393726262341816,1.6182080483278332,-0.5107499517594459,1.2011555325031475,-0.5631790691761637,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,0.24414828686854592,1.9473353955974615,-0.8056779964721041,1.2416903083621436,-1.9456072057624785,0
-1.1324826423286949,0.5087214073048372,-0.10858067448510783,0.3721760678260952,-1.2757236632705136,0.5870825198482508,-1.104162326160183,-1.0279033835208728,0.9098431565585485,-0.601730712500515,-0.5834073062736004,0.8604541538594794,0.426868211668557,-0.978720969859186,-0.6900655593423541,-0.4856751987399567,1.5634719199411433,-0.5939084716749482,-1.118174652343259,1.4281204182378608,1.4047367181720811,-1.0794594138022657,-1.3905739640352566,1
1.1385876700501418,-0.5932838858086616,-0.7722991635912624,0.8383359911638304,-1.022349823048073,1.8870509566550915,-0.16851680148686168,1.6554654492494056,0.036393726262341816,0.06425091574798938,-0.4380925972452915,1.2011555325031475,-0.6062246031259341,1.0217416718310184,-0.6900655593423541,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,0.24414828686854592,1.5425674489691534,-0.8056779964721041,0.08111544727993895,-1.3064045414937748,0
-1.1324826423286949,0.709086006052746,-0.6774822365760974,-1.4924636255248456,-1.2757236632705136,-0.71288591695859,0.7671287231864596,1.6554654492494056,-1.7105051343300717,-1.4897062168318542,0.4337956569245617,1.0308048431813135,-2.198909359267441,1.0217416718310184,-0.6900655593423541,2.0589892228271403,-0.6396021490668313,-0.5939084716749482,1.6064712260803509,-0.17769632420115403,-1.1457417987250558,-1.0794594138022657,-1.3064045414937748,0
0.5708200919554327,0.30835680855692826,-0.013763747469942906,0.8383359911638304,-0.2622283023807516,-0.71288591695859,0.7671287231864596,0.31378103286426645,-0.4003309888857616,-0.8237245885833498,0.28848094789625284,-0.6727020500370269,0.5129592795680978,1.0217416718310184,-0.6900655593423541,-0.4856751987399567,-0.6396021490668313,1.6837611310372242,-0.29209743454270376,-1.1922989419852061,0.0643986932430396,0.08111544727993895,0.32557243610458186,1
